Answer ID,User ID,User name ,begin time ,end time ,Time to answer (seconds),release ID,IP,longitude,latitude,province,city,Equipment type,operating system type,browser type,Screen Resolution,age ,gender,Education level,Do you spend half an hour or more every day following content on the Douyin short video platform?,choose your city,This question checks whether the answer is serious,Please select your occupation type,"What is your favorite type of short video content? (Categories are not complete. You are encouraged to choose ""Other"" and fill in the category you really like. Thank you for your cooperation!) - Anime or Secondary","What is your favorite type of short video content? (The categories are not complete. You are encouraged to choose ""Other"" and fill in the category you really like. Thank you for your cooperation!) - Traditional History and Culture","What is your favorite type of short video content? (Categories are incomplete. You are encouraged to choose ""Other"" and fill in the category you really like. Thank you for your cooperation!) -Knowledge Technology","What is your favorite type of short video content? (The categories are not complete. You are encouraged to choose ""Other"" and fill in the category you really like. Thank you for your cooperation!) -Games","What is your favorite type of short video content? (The categories are not complete. You are encouraged to choose ""Other"" and fill in the category you really like. Thank you for your cooperation!) -music","What is your favorite type of short video content? (Categories are not complete. You are encouraged to choose ""Other"" and fill in the category you really like. Thank you for your cooperation!) - Film and Television Drama","What is your favorite type of short video content? (The categories are not complete. You are encouraged to choose ""Other"" and fill in the category you really like. Thank you for your cooperation!) - Dancing","What is your favorite type of short video content? (The classification is not complete, you are encouraged to choose ""Other"" and fill in the category you really like. Thank you for your cooperation!) - Funny category","What is your favorite type of short video content? (Categories are incomplete. You are encouraged to choose ""Others"" and fill in the category you really like. Thank you for your cooperation!)-Cute Pets","What is your favorite type of short video content? (Categories are incomplete. You are encouraged to choose ""Other"" and fill in the category you really like. Thank you for your cooperation!) -Other category (if you choose other, please fill in the category you are interested in)","The main reason that affects your choice of short video preferences? (The classification is incomplete. You are encouraged to choose ""Other"" and fill in the reason for your real choice. Thank you for your cooperation!) -Interesting","The main reason that affects your choice of short video preferences? (The classification is incomplete. You are encouraged to choose ""Other"" and fill in the reason for your real choice. Thank you for your cooperation!) -funny","The main reason that affects your choice of short video preferences? (The classification is incomplete. You are encouraged to choose ""Other"" and fill in the reason for your real choice. Thank you for your cooperation!) - Degree of novelty","The main reason that affects your choice of short video preferences? (The classification is incomplete. You are encouraged to choose ""Other"" and fill in the reason for your real choice. Thank you for your cooperation!) - The content is helpful to my work or life","The main reason that affects your choice of short video preferences? (The classification is incomplete. You are encouraged to choose ""Other"" and fill in the reason for your real choice. Thank you for your cooperation!) -The platform often sends me such videos, so I watch more","The main reason that affects your choice of short video preferences? (The classification is incomplete. You are encouraged to choose ""Other"" and fill in the reason for your real choice. Thank you for your cooperation!) -My friends watch this kind of video, so I like it too","The main reason that affects your choice of short video preferences? (The classification is incomplete. You are encouraged to choose ""Other"" and fill in the reason for your real choice. Thank you for your cooperation!) -Other (If you choose other, please fill in the reason you think)",Do you pay attention to the content of mainstream Chinese culture on Douyin? (The content of mainstream Chinese culture refers to the socialist culture with Chinese characteristics and Marxist culture advocated by the state),Are you disgusted with the content of Chinese mainstream culture on the Douyin platform?,"What do you think are the shortcomings of mainstream cultural content spreading on short video platforms? (The classification is incomplete. You are encouraged to choose ""Other"" and fill in the shortcomings you really think. Thank you for your cooperation!) - boring lack of interest","What do you think are the shortcomings of mainstream cultural content spreading on short video platforms? (The classification is incomplete. You are encouraged to choose ""Other"" and fill in the shortcomings you really think. Thank you for your cooperation!) - I am not interested in the content","What do you think are the shortcomings of mainstream cultural content spreading on short video platforms? (The classification is incomplete. You are encouraged to choose ""Other"" and fill in the shortcomings you really think. Thank you for your cooperation!) -Too orthodox, I can't stand it","What do you think are the shortcomings of mainstream cultural content spreading on short video platforms? (The classification is incomplete. You are encouraged to select ""Other"" and fill in the shortcomings you really think. Thank you for your cooperation!) -Mainstream cultural content is done by authoritative organization accounts, and few personal accounts do related content","What do you think are the shortcomings of mainstream cultural content spreading on short video platforms? (The classification is incomplete. You are encouraged to choose ""Other"" and fill in the shortcomings you really think. Thank you for your cooperation!) - Douyin platform has never pushed or rarely pushed to me","What do you think are the shortcomings of mainstream cultural content spreading on short video platforms? (The classification is incomplete. You are encouraged to choose ""Others"" and fill in the shortcomings you really think. Thank you for your cooperation!) -My friends around me don't pay attention to the lack of common topics, so I haven't paid much attention to it","What do you think are the shortcomings of mainstream cultural content spreading on short video platforms? (The classification is incomplete. You are encouraged to choose ""Other"" and fill in the shortcomings you really think. Thank you for your cooperation!) -Other (if you choose other, please fill in the reason you think)","What do you think are the shortcomings of mainstream cultural content spreading on short video platforms? (The classification is incomplete. You are encouraged to choose ""Other"" and fill in the shortcomings you really think. Thank you for your cooperation!) -Other (if you choose other, please fill in the reason you think) -Text",Please list three Douyin short video account names that you like,Please list 1-3 Douyin short video account names that you think are Chinese mainstream culture,Please list 1-3 names of Douyin short video accounts that you think are Chinese mainstream culture - please fill in - text
5ABzWWhJq0aM,b0lMjtFk1ggG,cdm****56O20,2021-08-31 19:49:24,2021-08-31 20:06:55,1051,IVvqQz,10.98.46.213,118.6758700,24.8738900,Fujian,Quanzhou,COMPUTER,Windows,weixin,1920px*1080px,4,2,5,1,Jiangsu，Suzhou,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,6,7,0,0,1,1,0,0,0,,毒舌电影，李佳琦，高火火,3,视听中国，开卷有理
laZnUwXLq0oF,80cbtbI62nj7,cdm****Rxclh,2021-08-31 20:02:22,2021-08-31 20:05:03,161,IVvqQz,49.90.61.122,119.1735070,31.9513990,Jiangsu,Zhenjiang,MOBILE,Android,weixin,360px*748px,4,1,4,1,Jiangsu，Nanjing,1,5,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,6,6,0,0,0,1,1,1,0,,毒舌点评，Dota南城，小灰灰,2,
QKWZlog0q0uP,U5B5Mk371aAB,cdm****m0AM2,2021-08-31 19:49:20,2021-08-31 20:03:49,869,IVvqQz,36.133.73.26,118.9821500,25.0085110,Fujian,Quanzhou,MOBILE,Android,weixin,393px*873px,4,2,4,1,Zhejiang，Ningbo,1,2,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,7,6,1,0,0,1,0,0,0,,一禅小和尚，陈翔六点半，迪丽热巴,3,视听中国
dnQFCCudq0uW,1MMC2wWc2cxR,cdm****cpGwT,2021-08-31 20:00:39,2021-08-31 20:03:47,188,IVvqQz,223.104.130.82,111.5838960,25.1950240,Hu'nan,Yongzhou,MOBILE,Android,weixin,360px*800px,4,2,4,1,Hu'nan，Changsha,1,5,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,6,7,0,0,1,0,1,0,0,,白云飘、霹雳舞小Y、小表哥,3,光明网、人民网、央视网
ITBSSKauq0ul,eSGBbwkyUVAu,任*,2021-08-31 19:59:39,2021-08-31 20:03:43,244,IVvqQz,110.51.131.153,113.1663090,40.0386060,Shanxi,Datong,MOBILE,Android,weixin,360px*770px,4,2,4,1,Beijing，Beijing,1,4,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,6,6,1,0,0,0,1,1,0,,秋水望   双迪   青铜石,1,
KqAlja35q0uz,G16ew3ha1Pom,cdm****ZPYof,2021-08-31 19:55:15,2021-08-31 20:03:42,507,IVvqQz,123.167.87.166,124.8897990,48.4763430,Heilongjiang,Qiqiha'er,MOBILE,Android,weixin,360px*720px,4,2,4,1,Heilongjiang，Qiqiha'er,1,2,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,4,5,0,0,0,1,0,1,0,,人民日报，一禅小和尚，暖男先生,1,
aE2c0sWZq0ui,BsJpFMy3102K,吴,2021-08-31 19:58:17,2021-08-31 20:03:01,284,IVvqQz,117.136.127.173,116.8705000,28.1568000,Jiangxi,Yingtan,MOBILE,Android,weixin,384px*832px,4,2,5,1,Zhejiang，Hangzhou,1,5,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,6,7,0,0,1,1,1,0,0,,钟文泽，中正评测，记录生活的蛋黄派,3,斜杠玩家吉叔
bEuTYzRhq0uu,rhEUbCIT2RPd,Ma***ILI,2021-08-31 19:56:23,2021-08-31 20:02:45,382,IVvqQz,223.104.112.24,113.5014600,34.1385490,He'nan,Xuchang,MOBILE,Android,Chrome,360px*800px,1,1,4,1,He'nan，Xuchang,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,5,7,1,0,0,1,0,0,0,,"典籍里的中国
戴建业
厚大.罗翔说刑法",3,李子柒 河南共青团
TtfIsAsBq0uq,VHw27iUE1slv,cdm****rQoa7,2021-08-31 19:59:40,2021-08-31 20:02:00,140,IVvqQz,111.73.77.46,115.9916050,29.6923370,Jiangxi,Jiujiang,MOBILE,Android,weixin,393px*851px,2,2,5,1,Jiangxi，Jiujiang,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,4,5,0,1,0,0,1,0,0,,走x琛 宝剑嫂 深夜徐老师,1,
9Icj1Z7Zq0yM,1K28GGpu2mlF,cdm****XMh2B,2021-08-31 19:58:45,2021-08-31 20:00:37,112,IVvqQz,119.84.233.113,105.9327780,29.3546490,Chongqing,Chongqing,MOBILE,Android,Chrome,360px*760px,1,2,4,1,Chongqing，Chongqing,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,7,7,0,0,0,1,1,0,0,,蜀中桃子姐 俺是幺弟 阿波的幸福生活,2,
rmmYsi1Nq0yC,qsdbpUkt1jA0,3*04,2021-08-31 19:57:01,2021-08-31 20:00:21,200,IVvqQz,171.93.149.39,104.1029760,30.4810170,Sichuan,Chengdu,MOBILE,Android,Chrome,393px*818px,4,1,4,1,Sichuan，Meishan,1,5,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,7,5,0,0,0,1,1,1,0,,别闹了美越  dunk    叶秋excel,3,国潮力量；汉服攻略；中国日报
Sq3Wbud9q0yZ,za9YIiKrpBIt,cdm****lKbSK,2021-08-31 19:52:27,2021-08-31 20:00:10,463,IVvqQz,182.97.123.138,116.2903290,29.7436090,Jiangxi,Jiujiang,MOBILE,Android,weixin,360px*748px,2,2,4,1,Jiangxi，Nanchang,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,4,4,0,0,0,1,0,0,0,,人民日报 赵丽颖 杨幂,2,
pPm9LdWaq0yD,hoEdADTy1OBl,cdm****HnKuj,2021-08-31 19:55:11,2021-08-31 19:59:32,261,IVvqQz,117.165.211.68,114.9234040,27.0399380,Jiangxi,Ji'an,MOBILE,Android,weixin,360px*770px,1,2,4,2,Jiangxi，Ji'an,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,6,1,1,1,1,0,0,0,,噗噗叽叽，李子柒，办公室小野,2,
Gl09Ayyyq0yP,pIi3VygA2RD6,st***y404,2021-08-31 19:55:59,2021-08-31 19:59:23,204,IVvqQz,183.197.245.66,115.2021000,37.9231000,Hebei,Shijiazhuang,MOBILE,Android,weixin,363px*797px,1,2,4,2,Hebei，Shijiazhuang,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,5,5,0,0,0,1,1,0,0,,"飞碟说
新华社
猫不理咖啡",3,新华社人民网
QBvxk3kvq0yQ,HQI6IOjf2EsR,cdm****C3AEb,2021-08-31 19:56:30,2021-08-31 19:58:26,116,IVvqQz,182.118.234.153,115.6875980,32.1894910,He'nan,Xinyang,MOBILE,Android,Chrome,360px*780px,1,1,4,1,He'nan，Xinyang,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,6,7,1,0,1,1,0,0,0,,"叶小喵
詹姆斯
吃货小伟",2,
cInemxqpq0ym,qX9aP35S1wra,cdm****KDMeD,2021-08-31 19:52:50,2021-08-31 19:58:21,331,IVvqQz,61.242.148.127,114.4305890,30.4173160,Hubei,Wuhan,MOBILE,Android,weixin,360px*800px,1,2,4,1,Hubei，Wuhan,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,6,2,0,0,0,0,1,0,0,,卢卓、疯产姐妹、奥黛丽厚本,3,北官绾绾
pQIfNUhhq0yd,0u8uJ6HZ1ysj,自**我自由,2021-08-31 19:53:49,2021-08-31 19:57:33,224,IVvqQz,101.93.26.196,121.4997260,31.0342320,Shanghai,Shanghai,MOBILE,Android,Chrome,360px*792px,3,2,4,1,Shanghai，Shanghai,1,6,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,5,6,0,0,0,1,1,0,0,,张小白轻食，猫宠生活，上海攻略,2,
aR4dO3Ieq0yo,7M1hJroi1q8c,蜻*队长,2021-08-31 19:54:38,2021-08-31 19:57:20,162,IVvqQz,222.210.154.173,104.0851700,30.4639400,Sichuan,Chengdu,COMPUTER,Windows,Chrome,1440px*900px,3,1,4,1,Sichuan，Chengdu,1,5,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,6,7,0,0,0,1,0,1,0,,大sao，密子君，黑咖电影,3,中国军网，人民陆军，央视新闻
P8Nxaa3hq0yp,KjYpcc6r191P,**,2021-08-31 19:55:41,2021-08-31 19:57:19,98,IVvqQz,223.74.93.41,112.7159960,23.3299580,Guangdong,Zhaoqing,MOBILE,Android,weixin,412px*915px,1,1,2,1,Guangdong，Zhaoqing,1,5,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,6,6,0,1,0,0,0,0,0,,野球帝，铁山靠，军哥篮球,1,
sgwp2525q0y9,QCLdVw4VxMiE,cdm****RxiJK,2021-08-31 19:50:48,2021-08-31 19:56:33,345,IVvqQz,119.131.64.253,113.3843200,23.0165900,Guangdong,Guangzhou,COMPUTER,Windows,Chrome,1366px*768px,3,2,4,1,Guangdong，Guangzhou,1,4,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,5,7,0,0,0,1,0,0,0,,涂罗伊，江湖大妈，路灰气球,3,共青团中央，央视新闻
cmolCj1hq0tI,gGEBWB3ReaIA,岩,2021-08-31 19:50:03,2021-08-31 19:54:06,243,IVvqQz,27.222.70.24,116.3409750,37.1865920,Shandong,Dezhou,MOBILE,Android,weixin,424px*848px,4,1,4,1,Shandong，Ji'nan,1,5,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,6,2,0,0,0,0,1,1,0,,胥渡，卢克文工作室，画渣花小烙,3,人民日报，央视新闻，新闻联播
SrWhgpmNq0tb,awcoeVVeEpgs,早*早起,2021-08-31 19:49:40,2021-08-31 19:53:04,204,IVvqQz,180.175.7.4,121.2036200,31.2865000,Shanghai,Shanghai,COMPUTER,Windows,Chrome,1920px*1080px,3,1,5,1,Shanghai，Shanghai,1,5,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,5,6,1,0,1,0,0,0,0,,盗月社食遇计、涛哥测评、SING女团,3,中国青年报
Fw8tPFkiq0tx,EtNzne0q2E6U,**小麦,2021-08-31 19:49:13,2021-08-31 19:52:45,212,IVvqQz,106.118.6.154,116.4704010,38.8785700,Hebei,Langfang,MOBILE,Android,Chrome,363px*797px,3,1,4,1,Hebei，Langfang,1,2,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,6,7,1,0,0,1,0,1,0,,大萌、郭火火、阿伟,3,央视新闻、央视财经
xFU6HFq1q0tc,cLoJIwOr2mUn,cdm****iN3qg,2021-08-31 19:50:28,2021-08-31 19:52:46,138,IVvqQz,183.202.132.19,112.5774600,37.8698940,Shanxi,Taiyuan,MOBILE,Android,weixin,360px*800px,3,1,4,1,Shanxi，Taiyuan,1,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,7,7,0,0,0,1,0,0,0,,外交部发言人办公室，代古拉k，呆妹小霸王,3,人民日报
qa9XqosFq0tg,qdmF1qdI1nLX,cdm****QzOTI,2021-08-31 19:49:02,2021-08-31 19:52:28,206,IVvqQz,39.154.98.205,107.3874000,40.7464000,Neimenggu,Bayan Dzor,MOBILE,Android,weixin,360px*800px,2,2,4,1,Neimenggu，Bayannaoer,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,3,7,1,1,0,1,1,0,0,,程十安 噗噗叽叽 梅尼耶,2,
GH65IbThq0t9,avrxbGsJaywa,cdm****LchNT,2021-08-31 19:21:48,2021-08-31 19:50:50,1742,IVvqQz,39.144.151.41,120.1307650,33.3654890,Jiangsu,Yancheng,MOBILE,Android,weixin,360px*803px,3,1,4,1,Jiangsu，Nanjing,1,6,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,6,7,0,0,1,1,0,0,0,,李子柒，周伟，疯产姐妹,2,
qptjH0yHq0rC,rVA5RZABBftk,F*ll,2021-08-31 19:48:14,2021-08-31 19:49:54,100,IVvqQz,117.70.145.37,117.2755737,31.7469997,Anhui,Hefei,MOBILE,iOS,weixin,390px*844px,2,1,5,1,Anhui，Hefei,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,3,6,1,0,0,1,0,0,0,,付航脱口秀，DC宇宙，浪子辉,2,
4zbrMtHKq0rH,ipVYC6Au1ej4,cdm****JTueI,2021-08-31 19:26:23,2021-08-31 19:49:31,1388,IVvqQz,101.23.193.133,114.4400650,36.5928510,Hebei,Handan,MOBILE,Android,weixin,360px*800px,4,1,4,1,Beijing，Beijing,1,2,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,5,6,0,0,0,0,1,1,0,,人民日报   新华社  央视新闻,3,盛世忠国
uOFOdaa0q0rf,5vB8ra4wmjCZ,cdm****TrUOV,2021-08-31 19:32:08,2021-08-31 19:47:14,906,IVvqQz,183.197.204.2,119.2563040,39.8689210,Hebei,Qinhuangdao,MOBILE,Android,weixin,393px*851px,4,2,3,1,Hebei，Qinhuangdao,1,5,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,6,7,0,0,0,1,1,1,0,,蒋蒋十三，了驴于鱼，小远奶奶带娃,3,典籍里的中国
DEd15Pb0q0rr,U9ZJRcbQ1l2r,b*yx,2021-08-31 19:42:36,2021-08-31 19:45:55,199,IVvqQz,120.239.36.51,110.7140000,21.5625000,Guangdong,Maoming,MOBILE,Android,weixin,360px*800px,3,2,4,1,Guangdong，Guangzhou,1,5,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,7,6,0,0,0,1,1,0,0,,郭继承人生课，文化中国，家乡菜 中国味,3,文化中国，考古文化
